,state_time,state_inventory,action,reward,next_state - Inventory,next_state - Time,done,,,PandL_vs_TWAP,PandL_agent,PandL_TWAP
320,0.4,0.5,0.03,0.005545027,0.42,0.47,FALSE,,320,-100,0,0.004664023
321,0.42,0.47,0.03,0.005864029,0.44,0.44,FALSE,,321,-100,0,0.004598672
322,0.44,0.44,0.03,0.005735476,0.46,0.41,FALSE,,322,-100,0,0.004523987
323,0.46,0.41,0.03,0.005554549,0.48,0.38,FALSE,,323,-100,0,0.00453021
324,0.48,0.38,0.03,0.005240309,0.5,0.35,FALSE,,324,-100,0,0.00453021
325,0.5,0.35,0.03,0.005096996,0.52,0.32,FALSE,,325,-100,0,0.00483829
326,0.52,0.32,0.01,0.004532486,0.54,0.31,FALSE,,326,-100,0,0.004735597
327,0.54,0.31,0.01,0.004480112,0.56,0.3,FALSE,,327,-100,0,0.004847625
328,0.56,0.3,0.03,0.005268876,0.58,0.27,FALSE,,328,-100,0,0.005071683
329,0.58,0.27,0.03,0.005235547,0.6,0.24,FALSE,,329,-100,0,0.005177488
330,0.6,0.24,0.01,0.004603904,0.62,0.23,FALSE,,330,-100,0,0.005193048
331,0.62,0.23,0.03,0.005540266,0.64,0.2,FALSE,,331,-100,0,0.005202383
332,0.64,0.2,0.04,0.001774324,0.66,0.16,FALSE,,332,-100,0,0.005143257
333,0.66,0.16,0.04,0.001818762,0.68,0.12,FALSE,,333,-100,0,0.005021892
334,0.68,0.12,0.01,0.00465231,0.7,0.11,FALSE,,334,-100,0,0.005074795
335,0.7,0.11,0.03,0.005392668,0.72,0.08,FALSE,,335,-100,0,0.004928535
336,0.72,0.08,0.03,0.005554549,0.74,0.05,FALSE,,336,-100,0,0.00490364
337,0.74,0.05,0.03,0.005567405,0.76,0.02,FALSE,,337,-100,0,0.004939427
338,0.76,0.02,0.01,0.004643581,0.78,0.01,FALSE,,338,-100,0,0.004956542
339,0.78,0.01,0.01,0.004649929,0.8,0,FALSE,,339,-100,0,0.004979882
340,0.8,0,0,0,0.82,0,FALSE,,340,-100,0,0.004860073
341,0.82,0,0,0,0.84,0,FALSE,,341,-100,0,0.004805615
342,0.84,0,0,0,0.86,0,FALSE,,342,-100,0,0.00475738
343,0.86,0,0,0,0.88,0,FALSE,,343,-100,0,0.004735597
344,0.88,0,0,0,0.9,0,FALSE,,344,-100,0,0.004791611
345,0.9,0,0,0,0.92,0,FALSE,,345,-100,0,0.004760492
346,0.92,0,0,0,0.94,0,FALSE,,346,-100,0,0.004759558
347,0.94,0,0,0,0.96,0,FALSE,,347,-100,0,0.00461112
348,0.96,0,0,0,0.98,0,FALSE,,348,-100,0,0.004617033
349,0.98,0,0,0,1,0,TRUE,,349,-100,0,0.004648463
350,0,1,0.04,0.001149017,0.02,0.96,FALSE,,350,-100,0,0.004660911
351,0.02,0.96,0.03,0.005078427,0.04,0.93,FALSE,,351,2982.979252,0.145229942,0.004710701
352,0.04,0.93,0.03,0.005078427,0.06,0.9,FALSE,,352,-100,0,0.004536434
353,0.06,0.9,0.03,0.005078427,0.08,0.87,FALSE,,353,-100,0,0.004436853
354,0.08,0.87,0.03,0.001347531,0.1,0.84,FALSE,,354,-100,0,0.004439965
355,0.1,0.84,0.03,0.002295491,0.12,0.81,FALSE,,355,-100,0,0.004425961
356,0.12,0.81,0.03,0.002178841,0.14,0.78,FALSE,,356,-100,0,0.004411958
357,0.14,0.78,0.04,-0.002594575,0.16,0.74,FALSE,,357,-100,0,0.004430629
358,0.16,0.74,0.03,0.002140751,0.18,0.71,FALSE,,358,-100,0,0.004411958
359,0.18,0.71,0.03,0.002549741,0.2,0.68,FALSE,,359,-100,0,0.004483532
360,0.2,0.68,0.03,0.002609732,0.22,0.65,FALSE,,360,-100,0,0.004514651
361,0.22,0.65,0.03,0.002235976,0.24,0.62,FALSE,,361,-100,0,0.004573777
362,0.24,0.62,0.03,0.002426425,0.26,0.59,FALSE,,362,1510.737413,0.072819419,0.004520875
363,0.26,0.59,0.03,0.001997915,0.28,0.56,FALSE,,363,-100,0,0.004555106
364,0.28,0.56,0.03,0.00201934,0.3,0.53,FALSE,,364,-100,0,0.004555106
365,0.3,0.53,0.03,0.002121706,0.32,0.5,FALSE,,365,-100,0,0.005137033
366,0.32,0.5,0.03,0.001969347,0.34,0.47,FALSE,,366,-100,0,0.005385986
367,0.34,0.47,0.03,0.002288349,0.36,0.44,FALSE,,367,-100,0,0.005577369
368,0.36,0.44,0.03,0.002150274,0.38,0.41,FALSE,,368,-100,0,0.005687841
369,0.38,0.41,0.01,0.003524058,0.4,0.4,FALSE,,369,-100,0,0.005697177
370,0.4,0.4,0.03,0.002321678,0.42,0.37,FALSE,,370,-100,0,0.005638051
371,0.42,0.37,0.03,0.002140751,0.44,0.34,FALSE,,371,205.5784084,0.017566247,0.005748524
372,0.44,0.34,0.03,0.002283588,0.46,0.31,FALSE,,372,-100,0,0.00579987
373,0.46,0.31,0.03,0.002093139,0.48,0.28,FALSE,,373,-100,0,0.005715849
374,0.48,0.28,0.03,0.002053621,0.5,0.25,FALSE,,374,-100,0,0.005776531
375,0.5,0.25,0.03,0.00197887,0.52,0.22,FALSE,,375,-100,0,0.005894472
376,0.52,0.22,0.01,0.003464384,0.54,0.21,FALSE,,376,-100,0,0.005855885
377,0.54,0.21,0.01,0.003488825,0.56,0.2,FALSE,,377,-100,0,0.005855885
378,0.56,0.2,0.03,0.002119326,0.58,0.17,FALSE,,378,-100,0,0.005943018
379,0.58,0.17,0.03,0.002216931,0.6,0.14,FALSE,,379,-100,0,0.005977249
380,0.6,0.14,0.03,0.002106947,0.62,0.11,FALSE,,380,-100,0,0.005989697
381,0.62,0.11,0.01,0.003486604,0.64,0.1,FALSE,,381,-100,0,0.005883892
382,0.64,0.1,0.03,0.001977917,0.66,0.07,FALSE,,382,-100,0,0.005844059
383,0.66,0.07,0.01,0.003448514,0.68,0.06,FALSE,,383,-100,0,0.005871133
384,0.68,0.06,0.03,0.001790801,0.7,0.03,FALSE,,384,-100,0,0.005877668
385,0.7,0.03,0.01,0.003378682,0.72,0.02,FALSE,,385,-100,0,0.005905675
386,0.72,0.02,0.02,0.003960539,0.74,0,FALSE,,386,-100,0,0.005943018
387,0.74,0,0,0,0.76,0,FALSE,,387,-100,0,0.005943018
388,0.76,0,0,0,0.78,0,FALSE,,388,-100,0,0.005905675
389,0.78,0,0,0,0.8,0,FALSE,,389,-100,0,0.006024239
390,0.8,0,0,0,0.82,0,FALSE,,390,-100,0,0.006101726
391,0.82,0,0,0,0.84,0,FALSE,,391,-100,0,0.006089278
392,0.84,0,0,0,0.86,0,FALSE,,392,-100,0,0.006126621
393,0.86,0,0,0,0.88,0,FALSE,,393,-100,0,0.006051935
394,0.88,0,0,0,0.9,0,FALSE,,394,-100,0,0.006023928
395,0.9,0,0,0,0.92,0,FALSE,,395,-100,0,0.005983784
396,0.92,0,0,0,0.94,0,FALSE,,396,-100,0,0.005971025
397,0.94,0,0,0,0.96,0,FALSE,,397,-100,0,0.006025173
398,0.96,0,0,0,0.98,0,FALSE,,398,-100,0,0.006053491
399,0.98,0,0,0,1,0,TRUE,,399,-100,0,0.005995921
400,0,1,0.03,0.004178555,0.02,0.97,FALSE,,400,-100,0,0.00595391
401,0.02,0.97,0.03,0.004207123,0.04,0.94,FALSE,,401,-100,0,0.005918123
402,0.04,0.94,0.03,0.004492796,0.06,0.91,FALSE,,402,1715.228378,0.107088516,0.005899451
403,0.06,0.91,0.01,0.004270618,0.08,0.9,FALSE,,403,52.94827233,0.009218253,0.00602704
404,0.08,0.9,0.03,0.004410427,0.1,0.87,FALSE,,404,-100,0,0.00602704
405,0.1,0.87,0.01,0.004271253,0.12,0.86,FALSE,,405,-100,0,0.006755227
406,0.12,0.86,0.01,0.004211262,0.14,0.85,FALSE,,406,-100,0,0.006917046
407,0.14,0.85,0.01,0.004202374,0.16,0.84,FALSE,,407,-100,0,0.00693883
408,0.16,0.84,0.03,0.004102376,0.18,0.81,FALSE,,408,-100,0,0.00688655
409,0.18,0.81,0.03,0.004254735,0.2,0.78,FALSE,,409,-100,0,0.006892151
410,0.2,0.78,0.03,0.004388049,0.22,0.75,FALSE,,410,-100,0,0.006817465
411,0.22,0.75,0.03,0.004359482,0.24,0.72,FALSE,,411,-100,0,0.006954389
412,0.24,0.72,0.03,0.004207123,0.26,0.69,FALSE,,412,-100,0,0.007106873
413,0.26,0.69,0.03,0.00423569,0.28,0.66,FALSE,,413,-100,0,0.007139237
414,0.28,0.66,0.03,0.004216645,0.3,0.63,FALSE,,414,-100,0,0.007102828
415,0.3,0.63,0.03,0.004230929,0.32,0.6,FALSE,,415,-100,0,0.007105317
416,0.32,0.6,0.04,3.15E-06,0.34,0.56,FALSE,,416,-100,0,0.00700418
417,0.34,0.56,0.03,0.004267114,0.36,0.53,FALSE,,417,2959.074703,0.212168794,0.006935718
418,0.36,0.53,0.04,0.000155508,0.38,0.49,FALSE,,418,-100,0,0.006954701
419,0.38,0.49,0.03,0.004330915,0.4,0.46,FALSE,,419,-100,0,0.00701974
420,0.4,0.46,0.01,0.004261096,0.42,0.45,FALSE,,420,-100,0,0.00687099
421,0.42,0.45,0.03,0.004330915,0.44,0.42,FALSE,,421,-100,0,0.006895263
422,0.44,0.42,0.01,0.004276967,0.46,0.41,FALSE,,422,-100,0,0.006851696
423,0.46,0.41,0.01,0.004318231,0.48,0.4,FALSE,,423,-100,0,0.006817465
424,0.48,0.4,0.03,0.004580879,0.5,0.37,FALSE,,424,-100,0,0.006770787
425,0.5,0.37,0.03,0.004502319,0.52,0.34,FALSE,,425,-100,0,0.006621415
426,0.52,0.34,0.03,0.004288064,0.54,0.31,FALSE,,426,-100,0,0.006528058
427,0.54,0.31,0.03,0.004288064,0.56,0.28,FALSE,,427,-100,0,0.006490715
428,0.56,0.28,0.03,0.00423569,0.58,0.25,FALSE,,428,-100,0,0.00664631
429,0.58,0.25,0.03,0.004169033,0.6,0.22,FALSE,,429,-100,0,0.006758339
430,0.6,0.22,0.03,0.004166652,0.62,0.19,FALSE,,430,-100,0,0.006801906
431,0.62,0.19,0.03,0.004154749,0.64,0.16,FALSE,,431,-100,0,0.006823689
432,0.64,0.16,0.03,0.003935733,0.66,0.13,FALSE,,432,-100,0,0.006994844
433,0.66,0.13,0.01,0.004111911,0.68,0.12,FALSE,,433,-100,0,0.006979285
434,0.68,0.12,0.03,0.003935733,0.7,0.09,FALSE,,434,-100,0,0.006918291
435,0.7,0.09,0.03,0.003283445,0.72,0.06,FALSE,,435,-100,0,0.006929494
436,0.72,0.06,0.03,0.00305443,0.74,0.03,FALSE,,436,-100,0,0.006917046
437,0.74,0.03,0.03,0.003192982,0.76,0,FALSE,,437,-100,0,0.006957501
438,0.76,0,0,0,0.78,0,FALSE,,438,-100,0,0.006951278
439,0.78,0,0,0,0.8,0,FALSE,,439,-100,0,0.006997956
440,0.8,0,0,0,0.82,0,FALSE,,440,-100,0,0.007025963
441,0.82,0,0,0,0.84,0,FALSE,,441,-100,0,0.006953145
442,0.84,0,0,0,0.86,0,FALSE,,442,-100,0,0.00685792
443,0.86,0,0,0,0.88,0,FALSE,,443,-100,0,0.00693883
444,0.88,0,0,0,0.9,0,FALSE,,444,-100,0,0.00693883
445,0.9,0,0,0,0.92,0,FALSE,,445,-100,0,0.00693883
446,0.92,0,0,0,0.94,0,FALSE,,446,-100,0,0.00693883
447,0.94,0,0,0,0.96,0,FALSE,,447,-100,0,0.006898375
448,0.96,0,0,0,0.98,0,FALSE,,448,-100,0,0.006997956
449,0.98,0,0,0,1,0,TRUE,,449,-100,0,0.006773899
450,0,1,0.04,-0.002275891,0.02,0.96,FALSE,,450,-100,0,0.006655646
451,0.02,0.96,0.29,-1.032328661,0.04,0.67,FALSE,,451,1567.5943,0.110875005,0.0066488
452,0.04,0.67,0.04,-0.002402857,0.06,0.63,FALSE,,452,-100,0,0.006714772
453,0.06,0.63,0.03,0.002316917,0.08,0.6,FALSE,,453,-100,0,0.006863522
454,0.08,0.6,0.03,0.002321678,0.1,0.57,FALSE,,454,-100,0,0.006963725
455,0.1,0.57,0.03,0.002383574,0.12,0.54,FALSE,,455,-100,0,0.006976173
456,0.12,0.54,0.03,0.002259782,0.14,0.51,FALSE,,456,1968.398858,0.146483548,0.007081978
457,0.14,0.51,0.03,0.002283588,0.16,0.48,FALSE,,457,-100,0,0.007057083
458,0.16,0.48,0.03,0.002274066,0.18,0.45,FALSE,,458,1217.331813,0.094986207,0.0072105
459,0.18,0.45,0.03,0.002178841,0.2,0.42,FALSE,,459,-100,0,0.007327819
460,0.2,0.42,0.03,0.002350245,0.22,0.39,FALSE,,460,-100,0,0.007178447
461,0.22,0.39,0.03,0.002388335,0.24,0.36,FALSE,,461,-100,0,0.007141104
462,0.24,0.36,0.03,0.002382145,0.26,0.33,FALSE,,462,-100,0,0.00700418
463,0.26,0.33,0.03,0.002240737,0.28,0.3,FALSE,,463,-100,0,0.006963725
464,0.28,0.3,0.01,0.00357548,0.3,0.29,FALSE,,464,-100,0,0.006960613
465,0.3,0.29,0.03,0.002535933,0.32,0.26,FALSE,,465,-100,0,0.007010404
466,0.32,0.26,0.03,0.002493082,0.34,0.23,FALSE,,466,-100,0,0.00684485
467,0.34,0.23,0.03,0.002513079,0.36,0.2,FALSE,,467,-100,0,0.006848584
468,0.36,0.2,0.01,0.003546912,0.38,0.19,FALSE,,468,-100,0,0.006829913
469,0.38,0.19,0.03,0.002259782,0.4,0.16,FALSE,,469,-100,0,0.006979285
470,0.4,0.16,0.03,0.002143132,0.42,0.13,FALSE,,470,-100,0,0.006935718
471,0.42,0.13,0.03,0.002197886,0.44,0.1,FALSE,,471,-100,0,0.00698862
472,0.44,0.1,0.03,0.002264543,0.46,0.07,FALSE,,472,-100,0,0.006982397
473,0.46,0.07,0.03,0.002116945,0.48,0.04,FALSE,,473,-100,0,0.006941319
474,0.48,0.04,0.03,0.002116945,0.5,0.01,FALSE,,474,-100,0,0.006879704
475,0.5,0.01,0.01,0.003035874,0.52,0,FALSE,,475,-100,0,0.006864144
476,0.52,0,0,0,0.54,0,FALSE,,476,-100,0,0.006910823
477,0.54,0,0,0,0.56,0,FALSE,,477,-100,0,0.006788525
478,0.56,0,0,0,0.58,0,FALSE,,478,-100,0,0.006867256
479,0.58,0,0,0,0.6,0,FALSE,,479,-100,0,0.006966837
480,0.6,0,0,0,0.62,0,FALSE,,480,-100,0,0.006982397
481,0.62,0,0,0,0.64,0,FALSE,,481,-100,0,0.006954389
482,0.64,0,0,0,0.66,0,FALSE,,482,-100,0,0.006960613
483,0.66,0,0,0,0.68,0,FALSE,,483,-100,0,0.006982397
484,0.68,0,0,0,0.7,0,FALSE,,484,-100,0,0.006935718
485,0.7,0,0,0,0.72,0,FALSE,,485,-100,0,0.006957501
486,0.72,0,0,0,0.74,0,FALSE,,486,-100,0,0.006957501
487,0.74,0,0,0,0.76,0,FALSE,,487,-100,0,0.006957501
488,0.76,0,0,0,0.78,0,FALSE,,488,-100,0,0.006957501
489,0.78,0,0,0,0.8,0,FALSE,,489,-100,0,0.006285328
490,0.8,0,0,0,0.82,0,FALSE,,490,-100,0,0.006307112
491,0.82,0,0,0,0.84,0,FALSE,,491,-100,0,0.006608967
492,0.84,0,0,0,0.86,0,FALSE,,492,-100,0,0.006597453
493,0.86,0,0,0,0.88,0,FALSE,,493,-100,0,0.00658096
494,0.88,0,0,0,0.9,0,FALSE,,494,-100,0,0.006783234
495,0.9,0,0,0,0.92,0,FALSE,,495,-100,0,0.006730332
496,0.92,0,0,0,0.94,0,FALSE,,496,-100,0,0.006537393
497,0.94,0,0,0,0.96,0,FALSE,,497,-100,0,0.0064347
498,0.96,0,0,0,0.98,0,FALSE,,498,-100,0,0.006400469
499,0.98,0,0,0,1,0,TRUE,,499,-100,0,0.006291552
500,0,1,0.03,0.000421949,0.02,0.97,FALSE,,500,-100,0,0.006195083
501,0.02,0.97,0.04,-0.004986615,0.04,0.93,FALSE,,501,-100,0,0.006123509
502,0.04,0.93,0.04,-0.005196108,0.06,0.89,FALSE,,502,-100,0,0.006066872
503,0.06,0.89,0.03,0.00042671,0.08,0.86,FALSE,,503,-100,0,0.00601148
504,0.08,0.86,0.03,0.000450517,0.1,0.83,FALSE,,504,-100,0,0.006058159
505,0.1,0.83,0.03,0.000526696,0.12,0.8,FALSE,,505,-100,0,0.006067495
506,0.12,0.8,0.04,-0.005126277,0.14,0.76,FALSE,,506,-100,0,0.006089278
507,0.14,0.76,0.04,-0.005215153,0.16,0.72,FALSE,,507,-100,0,0.006061271
508,0.16,0.72,0.03,0.000173889,0.18,0.69,FALSE,,508,-100,0,0.005964802
509,0.18,0.69,0.01,0.002958108,0.2,0.68,FALSE,,509,-100,0,0.005855885
510,0.2,0.68,0.01,0.003039048,0.22,0.67,FALSE,,510,3244.698711,0.201586323,0.00602704
511,0.22,0.67,0.03,0.000688578,0.24,0.64,FALSE,,511,-100,0,0.005822898
512,0.24,0.64,0.04,-0.005037401,0.26,0.6,FALSE,,512,-100,0,0.005924347
513,0.26,0.6,0.04,-0.004758076,0.28,0.56,FALSE,,513,-100,0,0.005947686
514,0.28,0.56,0.03,0.000631443,0.3,0.53,FALSE,,514,-100,0,0.005936794
515,0.3,0.53,0.01,0.003010481,0.32,0.52,FALSE,,515,357.9444949,0.02748649,0.006002145
516,0.32,0.52,0.03,0.000631443,0.34,0.49,FALSE,,516,-100,0,0.006008368
517,0.34,0.49,0.03,0.001526553,0.36,0.46,FALSE,,517,-100,0,0.005919679
518,0.36,0.46,0.03,0.001529886,0.38,0.43,FALSE,,518,459.344261,0.033590057,0.006005256
519,0.38,0.43,0.03,0.001464657,0.4,0.4,FALSE,,519,-100,0,0.005963557
520,0.4,0.4,0.03,0.001346103,0.42,0.37,FALSE,,520,-100,0,0.005949242
521,0.42,0.37,0.03,0.001417045,0.44,0.34,FALSE,,521,-100,0,0.005939906
522,0.44,0.34,0.03,0.001074237,0.46,0.31,FALSE,,522,-100,0,0.005893228
523,0.46,0.31,0.03,0.001136133,0.48,0.28,FALSE,,523,-100,0,0.005893228
524,0.48,0.28,0.03,0.000883788,0.5,0.25,FALSE,,524,-100,0,0.005843437
525,0.5,0.25,0.03,0.000874266,0.52,0.22,FALSE,,525,-100,0,0.005830989
526,0.52,0.22,0.03,0.000869504,0.54,0.19,FALSE,,526,-100,0,0.005830989
527,0.54,0.19,0.03,0.000640966,0.56,0.16,FALSE,,527,-100,0,0.005930571
528,0.56,0.16,0.03,0.000793325,0.58,0.13,FALSE,,528,560.5801687,0.039176173,0.005930571
529,0.58,0.13,0.01,0.003075551,0.6,0.12,FALSE,,529,-100,0,0.005333084
530,0.6,0.12,0.03,0.000909975,0.62,0.09,FALSE,,530,-100,0,0.005435777
531,0.62,0.09,0.03,0.000793325,0.64,0.06,FALSE,,531,-100,0,0.005373538
532,0.64,0.06,0.04,-0.004523189,0.66,0.02,FALSE,,532,-100,0,0.005485567
533,0.66,0.02,0.02,0.003281271,0.68,0,FALSE,,533,-100,0,0.005504239
534,0.68,0,0,0,0.7,0,FALSE,,534,-100,0,0.005525088
535,0.7,0,0,0,0.72,0,FALSE,,535,-100,0,0.005694065
536,0.72,0,0,0,0.74,0,FALSE,,536,-100,0,0.005544694
537,0.74,0,0,0,0.76,0,FALSE,,537,-100,0,0.005501127
538,0.76,0,0,0,0.78,0,FALSE,,538,-100,0,0.005463784
539,0.78,0,0,0,0.8,0,FALSE,,539,-100,0,0.005507351
540,0.8,0,0,0,0.82,0,FALSE,,540,-100,0,0.005466896
541,0.82,0,0,0,0.84,0,FALSE,,541,-100,0,0.005398434
542,0.84,0,0,0,0.86,0,FALSE,,542,-100,0,0.005442
543,0.86,0,0,0,0.88,0,FALSE,,543,-100,0,0.005568344
544,0.88,0,0,0,0.9,0,FALSE,,544,-100,0,0.005448224
545,0.9,0,0,0,0.92,0,FALSE,,545,-100,0,0.005543449
546,0.92,0,0,0,0.94,0,FALSE,,546,-100,0,0.00553847
547,0.94,0,0,0,0.96,0,FALSE,,547,-100,0,0.005549984
548,0.96,0,0,0,0.98,0,FALSE,,548,-100,0,0.005636495
549,0.98,0,0,0,1,0,TRUE,,549,-100,0,0.005575813
550,0,1,0.03,0.000551455,0.02,0.97,FALSE,,550,-100,0,0.005622491
551,0.02,0.97,0.04,-0.004872345,0.04,0.93,FALSE,,551,-100,0,0.005608799
552,0.04,0.93,0.01,0.003020797,0.06,0.92,FALSE,,552,-100,0,0.005610044
553,0.06,0.92,0.04,-0.005119929,0.08,0.88,FALSE,,553,-100,0,0.005600708
554,0.08,0.88,0.03,0.000331486,0.1,0.85,FALSE,,554,-100,0,0.005628715
555,0.1,0.85,0.03,0.000302919,0.12,0.82,FALSE,,555,-100,0,0.005712737
556,0.12,0.82,0.03,0.000302919,0.14,0.79,FALSE,,556,-100,0,0.005734209
557,0.14,0.79,0.03,0.000836176,0.16,0.76,FALSE,,557,-100,0,0.005759415
558,0.16,0.76,0.03,0.000460039,0.18,0.73,FALSE,,558,-100,0,0.005793646
559,0.18,0.73,0.03,0.000545741,0.2,0.7,FALSE,,559,-100,0,0.005778087
560,0.2,0.7,0.03,0.000136276,0.22,0.67,FALSE,,560,-100,0,0.00579987
561,0.22,0.67,0.03,-3.04E-05,0.24,0.64,FALSE,,561,-100,0,0.005778087
562,0.24,0.64,0.03,0.000150559,0.26,0.61,FALSE,,562,-100,0,0.005721761
563,0.26,0.61,0.03,-8.27E-05,0.28,0.58,FALSE,,563,-100,0,0.005768751
564,0.28,0.58,0.03,0.000185793,0.3,0.55,FALSE,,564,-100,0,0.005715849
565,0.3,0.55,0.03,0.000241023,0.32,0.52,FALSE,,565,-100,0,0.005715849
566,0.32,0.52,0.03,0.000350531,0.34,0.49,FALSE,,566,-100,0,0.005628715
567,0.34,0.49,0.03,0.000312441,0.36,0.46,FALSE,,567,-100,0,0.005765639
568,0.36,0.46,0.03,5.53E-05,0.38,0.43,FALSE,,568,-100,0,0.005765639
569,0.38,0.43,0.03,0.000245784,0.4,0.4,FALSE,,569,-100,0,0.005754125
570,0.4,0.4,0.03,0.000455278,0.42,0.37,FALSE,,570,-100,0,0.005544694
571,0.42,0.37,0.03,0.00034577,0.44,0.34,FALSE,,571,-100,0,0.005703401
572,0.44,0.34,0.01,0.002931921,0.46,0.33,FALSE,,572,-100,0,0.005791468
573,0.46,0.33,0.03,0.000350531,0.48,0.3,FALSE,,573,-100,0,0.005812318
574,0.48,0.3,0.03,0.000407666,0.5,0.27,FALSE,,574,-100,0,0.005784622
575,0.5,0.27,0.03,0.000402904,0.52,0.24,FALSE,,575,-100,0,0.005783377
576,0.52,0.24,0.03,0.000293396,0.54,0.21,FALSE,,576,-100,0,0.005756304
577,0.54,0.21,0.01,0.002873993,0.56,0.2,FALSE,,577,-100,0,0.005681618
578,0.56,0.2,0.03,0.000226739,0.58,0.17,FALSE,,578,-100,0,0.005476231
579,0.58,0.17,0.04,-0.005333232,0.6,0.13,FALSE,,579,963.8092566,0.059150487,0.005560253
580,0.6,0.13,0.03,0.000179127,0.62,0.1,FALSE,,580,-100,0,0.005526022
581,0.62,0.1,0.03,0.000383859,0.64,0.07,FALSE,,581,-100,0,0.00548619
582,0.64,0.07,0.03,0.000393382,0.66,0.04,FALSE,,582,-100,0,0.005541582
583,0.66,0.04,0.03,0.000402904,0.68,0.01,FALSE,,583,-100,0,0.005575813
584,0.68,0.01,0.01,0.002898592,0.7,0,FALSE,,584,-100,0,0.005678506
585,0.7,0,0,0,0.72,0,FALSE,,585,-100,0,0.005694065
586,0.72,0,0,0,0.74,0,FALSE,,586,-100,0,0.005793646
587,0.74,0,0,0,0.76,0,FALSE,,587,-100,0,0.005798314
588,0.76,0,0,0,0.78,0,FALSE,,588,-100,0,0.005787423
589,0.78,0,0,0,0.8,0,FALSE,,589,-100,0,0.005781199
590,0.8,0,0,0,0.82,0,FALSE,,590,-100,0,0.005746968
591,0.82,0,0,0,0.84,0,FALSE,,591,-100,0,0.00565361
592,0.84,0,0,0,0.86,0,FALSE,,592,-100,0,0.005597596
593,0.86,0,0,0,0.88,0,FALSE,,593,-100,0,0.005628715
594,0.88,0,0,0,0.9,0,FALSE,,594,-100,0,0.005572701
595,0.9,0,0,0,0.92,0,FALSE,,595,-100,0,0.00560382
596,0.92,0,0,0,0.94,0,FALSE,,596,-100,0,0.005599152
597,0.94,0,0,0,0.96,0,FALSE,,597,-100,0,0.00560382
598,0.96,0,0,0,0.98,0,FALSE,,598,-100,0,0.005606932
599,0.98,0,0,0,1,0,TRUE,,599,3819.969934,0.218814151,0.005582036
600,0,1,0.03,-7.80E-05,0.02,0.97,FALSE,,600,-100,0,0.005508907
601,0.02,0.97,0.03,0.000333867,0.04,0.94,FALSE,,601,-100,0,0.005494903
602,0.04,0.94,0.01,0.002944617,0.06,0.93,FALSE,,602,-100,0,0.005591372
603,0.06,0.93,0.03,0.000226739,0.08,0.9,FALSE,,603,-100,0,0.005544694
604,0.08,0.9,0.03,5.06E-05,0.1,0.87,FALSE,,604,-100,0,0.00551513
605,0.1,0.87,0.03,-0.000296996,0.12,0.84,FALSE,,605,-100,0,0.005498015
606,0.12,0.84,0.03,-0.000220816,0.14,0.81,FALSE,,606,-100,0,0.005468452
607,0.14,0.81,0.01,0.002634344,0.16,0.8,FALSE,,607,-100,0,0.005460672
608,0.16,0.8,0.03,-0.000630281,0.18,0.77,FALSE,,608,-100,0,0.005460672
609,0.18,0.77,0.03,-0.000844536,0.2,0.74,FALSE,,609,-100,0,0.005715849
610,0.2,0.74,0.03,-0.000677894,0.22,0.71,FALSE,,610,-100,0,0.00588078
611,0.22,0.71,0.03,-0.000696939,0.24,0.68,FALSE,,611,-100,0,0.005703401
612,0.24,0.68,0.03,-0.000501728,0.26,0.65,FALSE,,612,-100,0,0.005796758
613,0.26,0.65,0.03,-0.000373175,0.28,0.62,FALSE,,613,-100,0,0.005706513
614,0.28,0.62,0.03,-0.000411265,0.3,0.59,FALSE,,614,-100,0,0.005582036
615,0.3,0.59,0.04,-0.006046781,0.32,0.55,FALSE,,615,-100,0,0.00564303
616,0.32,0.55,0.03,-0.000291758,0.34,0.52,FALSE,,616,-100,0,0.005628715
617,0.34,0.52,0.03,-0.000346512,0.36,0.49,FALSE,,617,-100,0,0.005771863
618,0.36,0.49,0.04,-0.005703972,0.38,0.45,FALSE,,618,-100,0,0.005703401
619,0.38,0.45,0.04,-0.005888073,0.4,0.41,FALSE,,619,-100,0,0.00565361
620,0.4,0.41,0.04,-0.005723017,0.42,0.37,FALSE,,620,-100,0,0.00565361
621,0.42,0.37,0.03,-6.51E-05,0.44,0.34,FALSE,,621,-100,0,0.005606932
622,0.44,0.34,0.03,-5.89E-05,0.46,0.31,FALSE,,622,103.8550287,0.011469978,0.005626537
623,0.46,0.31,0.04,-0.00593886,0.48,0.27,FALSE,,623,-100,0,0.00560382
624,0.48,0.27,0.04,-0.006056303,0.5,0.23,FALSE,,624,-100,0,0.005582036
625,0.5,0.23,0.03,-0.000344608,0.52,0.2,FALSE,,625,-100,0,0.005575813
626,0.52,0.2,0.03,-0.000205104,0.54,0.17,FALSE,,626,-100,0,0.005613156
627,0.54,0.17,0.03,-0.00043031,0.56,0.14,FALSE,,627,-100,0,0.005715849
628,0.56,0.14,0.04,-0.006313409,0.58,0.1,FALSE,,628,-100,0,0.005601953
629,0.58,0.1,0.03,-0.000575527,0.6,0.07,FALSE,,629,-100,0,0.005641163
630,0.6,0.07,0.03,-0.000563624,0.62,0.04,FALSE,,630,-100,0,0.005678506
631,0.62,0.04,0.03,-0.000539818,0.64,0.01,FALSE,,631,-100,0,0.005690953
632,0.64,0.01,0.01,0.002666086,0.66,0,FALSE,,632,-100,0,0.005725184
