,state_time,state_inventory,action,reward,next_state - Inventory,next_state - Time,done
236,0.6,0.4,0.1,-0.019984843435064844,0.7,0.3,False
237,0.7,0.3,0.3,-0.21143050992715326,0.8,0.0,False
238,0.8,0.0,0.0,0.0,0.9,0.0,False
239,0.9,0.0,0.0,0.0,1.0,0.0,True
240,0.0,1.0,0.0,0.0,0.1,1.0,False
241,0.1,1.0,0.0,0.0,0.2,1.0,False
242,0.2,1.0,0.2,-0.09134726785062454,0.3,0.8,False
243,0.3,0.8,0.0,0.0,0.4,0.8,False
244,0.4,0.8,0.1,-0.020540319636877274,0.5,0.7,False
245,0.5,0.7,0.1,-0.020540319636877274,0.6,0.6,False
246,0.6,0.6,0.2,-0.06702058436096438,0.7,0.4,False
247,0.7,0.4,0.1,-0.009327635734577608,0.8,0.3,False
248,0.8,0.3,0.05,0.0008164508244853895,0.9,0.25,False
249,0.9,0.25,0.25,-0.1206519108381342,1.0,0.0,True
250,0.0,1.0,0.25,-0.11668025599517537,0.1,0.75,False
251,0.1,0.75,0.0,0.0,0.2,0.75,False
252,0.2,0.75,0.1,-0.008605516672221463,0.3,0.65,False
253,0.3,0.65,0.0,0.0,0.4,0.65,False
254,0.4,0.65,0.05,0.0022273603770889784,0.5,0.6,False
255,0.5,0.6,0.1,-0.008129394213525067,0.6,0.5,False
256,0.6,0.5,0.1,-0.007621530257582276,0.7,0.4,False
257,0.7,0.4,0.0,0.0,0.8,0.4,False
258,0.8,0.4,0.0,0.0,0.9,0.4,False
259,0.9,0.4,0.4,-0.3348664476503358,1.0,0.0,True
260,0.0,1.0,0.05,0.002031356631592314,0.1,0.95,False
261,0.1,0.95,0.1,-0.009002285387801776,0.2,0.85,False
262,0.2,0.85,0.2,-0.06732530273453008,0.3,0.65,False
263,0.3,0.65,0.05,0.002042466155628549,0.4,0.6,False
264,0.4,0.6,0.15,-0.030896479074417928,0.5,0.45,False
265,0.5,0.45,0.0,0.0,0.6,0.45,False
266,0.6,0.45,0.0,0.0,0.7,0.45,False
267,0.7,0.45,0.05,0.0027090375978034804,0.8,0.4,False
268,0.8,0.4,0.2,-0.0646399720674825,0.9,0.2,False
269,0.9,0.2,0.2,-0.06486216254820745,1.0,0.0,True
270,0.0,1.0,0.05,0.0025027178657017228,0.1,0.95,False
271,0.1,0.95,0.0,0.0,0.2,0.95,False
272,0.2,0.95,0.0,0.0,0.3,0.95,False
273,0.3,0.95,0.0,0.0,0.4,0.95,False
274,0.4,0.95,0.0,0.0,0.5,0.95,False
275,0.5,0.95,0.0,0.0,0.6,0.95,False
276,0.6,0.95,0.0,0.0,0.7,0.95,False
277,0.7,0.95,0.0,0.0,0.8,0.95,False
278,0.8,0.95,0.05,0.005018231522480903,0.9,0.9,False
279,0.9,0.9,0.9,-1.8348700185687765,1.0,0.0,True
280,0.0,1.0,0.0,0.0,0.1,1.0,False
281,0.1,1.0,0.0,0.0,0.2,1.0,False
282,0.2,1.0,0.15,-0.025206815692996258,0.3,0.85,False
283,0.3,0.85,0.15,-0.024666416702375862,0.4,0.7,False
284,0.4,0.7,0.05,0.004367530828929195,0.5,0.65,False
285,0.5,0.65,0.0,0.0,0.6,0.65,False
286,0.6,0.65,0.0,0.0,0.7,0.65,False
287,0.7,0.65,0.0,0.0,0.8,0.65,False
288,0.8,0.65,0.0,0.0,0.9,0.65,False
289,0.9,0.65,0.65,-0.9023354798520848,1.0,0.0,True
290,0.0,1.0,0.0,0.0,0.1,1.0,False
291,0.1,1.0,0.0,0.0,0.2,1.0,False
292,0.2,1.0,0.0,0.0,0.3,1.0,False
293,0.3,1.0,0.0,0.0,0.4,1.0,False
294,0.4,1.0,0.0,0.0,0.5,1.0,False
295,0.5,1.0,0.2,-0.04810265200209499,0.6,0.8,False
296,0.6,0.8,0.35,-0.2179292839118221,0.7,0.45,False
297,0.7,0.45,0.45,-0.39115929867161836,0.8,0.0,False
298,0.8,0.0,0.0,0.0,0.9,0.0,False
299,0.9,0.0,0.0,0.0,1.0,0.0,True
300,0.0,1.0,0.1,0.0019961434080845337,0.1,0.9,False
301,0.1,0.9,0.2,-0.04779793362852938,0.2,0.7,False
302,0.2,0.7,0.1,0.0009169325017060713,0.3,0.6,False
303,0.3,0.6,0.15,-0.017374601247440884,0.4,0.45,False
304,0.4,0.45,0.05,0.006555313526639048,0.5,0.4,False
305,0.5,0.4,0.1,0.0001392658191686838,0.6,0.3,False
306,0.6,0.3,0.05,0.006367245155453984,0.7,0.25,False
307,0.7,0.25,0.1,-0.00022576139916523005,0.8,0.15,False
308,0.8,0.15,0.15,-0.019850438032662024,0.9,0.0,False
309,0.9,0.0,0.0,0.0,1.0,0.0,True
310,0.0,1.0,0.05,0.005748285959148694,0.1,0.95,False
311,0.1,0.95,0.15,-0.02018372375374946,0.2,0.8,False
312,0.2,0.8,0.1,-0.00029559269310738476,0.3,0.7,False
313,0.3,0.7,0.15,-0.019350509451030805,0.4,0.55,False
314,0.4,0.55,0.05,0.0056848029646558345,0.5,0.5,False
315,0.5,0.5,0.2,-0.051911631671665966,0.6,0.3,False
316,0.6,0.3,0.05,0.005700673713279055,0.7,0.25,False
317,0.7,0.25,0.25,-0.09772661445190371,0.8,0.0,False
318,0.8,0.0,0.0,0.0,0.9,0.0,False
319,0.9,0.0,0.0,0.0,1.0,0.0,True
320,0.0,1.0,0.15,-0.02120738703994668,0.1,0.85,False
321,0.1,0.85,0.05,0.005653061467409415,0.2,0.8,False
322,0.2,0.8,0.1,-0.0015271627862686495,0.3,0.7,False
323,0.3,0.7,0.1,-0.001908060753225766,0.4,0.6,False
324,0.4,0.6,0.05,0.00531184037201034,0.5,0.55,False
325,0.5,0.55,0.1,-0.0018763192559793224,0.6,0.45,False
326,0.6,0.45,0.1,-0.00030511514228126826,0.7,0.35,False
327,0.7,0.35,0.1,-0.0008288498468473036,0.8,0.25,False
328,0.8,0.25,0.25,-0.09439375724102905,0.9,0.0,False
329,0.9,0.0,0.0,0.0,1.0,0.0,True
330,0.0,1.0,0.0,0.0,0.1,1.0,False
331,0.1,1.0,0.2,-0.04699169959847012,0.2,0.8,False
332,0.2,0.8,0.1,0.0015517624466345817,0.3,0.7,False
333,0.3,0.7,0.15,-0.016874672665809665,0.4,0.55,False
334,0.4,0.55,0.15,-0.01780311146026757,0.5,0.4,False
335,0.5,0.4,0.0,0.0,0.6,0.4,False
336,0.6,0.4,0.15,-0.018517295148312164,0.7,0.25,False
337,0.7,0.25,0.0,0.0,0.8,0.25,False
338,0.8,0.25,0.0,0.0,0.9,0.25,False
339,0.9,0.25,0.25,-0.09300506673649798,1.0,0.0,True
340,0.0,1.0,0.05,0.006458501960037441,0.1,0.95,False
341,0.1,0.95,0.1,-0.0001940199019187898,0.2,0.85,False
342,0.2,0.85,0.15,-0.019457637004237534,0.3,0.7,False
343,0.3,0.7,0.15,-0.01982663190972723,0.4,0.55,False
344,0.4,0.55,0.15,-0.019993274770270943,0.5,0.4,False
345,0.5,0.4,0.0,0.0,0.6,0.4,False
346,0.6,0.4,0.1,-0.0007018838578615808,0.7,0.3,False
347,0.7,0.3,0.0,0.0,0.8,0.3,False
348,0.8,0.3,0.0,0.0,0.9,0.3,False
349,0.9,0.3,0.3,-0.15430057610817494,1.0,0.0,True
350,0.0,1.0,0.05,0.005613384595851373,0.1,0.95,False
351,0.1,0.95,0.0,0.0,0.2,0.95,False
352,0.2,0.95,0.0,0.0,0.3,0.95,False
353,0.3,0.95,0.2,-0.053689155517465774,0.4,0.75,False
354,0.4,0.75,0.25,-0.09963110428668928,0.5,0.5,False
355,0.5,0.5,0.0,0.0,0.6,0.5,False
356,0.6,0.5,0.0,0.0,0.7,0.5,False
357,0.7,0.5,0.1,-0.0024794077036613925,0.8,0.4,False
358,0.8,0.4,0.1,-0.0023841832119221133,0.9,0.3,False
359,0.9,0.3,0.3,-0.15743822311098415,1.0,0.0,True
360,0.0,1.0,0.2,-0.05422876097065506,0.1,0.8,False
361,0.1,0.8,0.15,-0.021683509498643096,0.2,0.65,False
362,0.2,0.65,0.15,-0.021231193162881475,0.3,0.5,False
363,0.3,0.5,0.15,-0.021635897252773435,0.4,0.35,False
364,0.4,0.35,0.0,0.0,0.5,0.35,False
365,0.5,0.35,0.2,-0.053498706533987216,0.6,0.15,False
366,0.6,0.15,0.15,-0.016922284911679332,0.7,0.0,False
367,0.7,0.0,0.0,0.0,0.8,0.0,False
368,0.8,0.0,0.0,0.0,0.9,0.0,False
369,0.9,0.0,0.0,0.0,1.0,0.0,True
370,0.0,1.0,0.15,-0.012637182783411915,0.1,0.85,False
371,0.1,0.85,0.2,-0.04245266549223132,0.2,0.65,False
372,0.2,0.65,0.1,0.004337078830008379,0.3,0.55,False
373,0.3,0.55,0.05,0.008549473091145707,0.4,0.5,False
374,0.4,0.5,0.0,0.0,0.5,0.5,False
375,0.5,0.5,0.1,0.004479915567617294,0.6,0.4,False
376,0.6,0.4,0.1,0.005081416940437081,0.7,0.3,False
377,0.7,0.3,0.0,0.0,0.8,0.3,False
