,state_time,state_inventory,action,reward,next_state - Inventory,next_state - Time,done
396,0.6,0.55,0.1,-0.00010000000000000002,0.7,0.45,False
397,0.7,0.45,0.25,-0.000625,0.8,0.2,False
398,0.8,0.2,0.1,-0.00010000000000000002,0.9,0.1,False
399,0.9,0.1,0.1,-0.00010000000000000002,1.0,0.0,True
400,0.0,1.0,0.0,0.0,0.1,1.0,False
401,0.1,1.0,0.15,-0.000225,0.2,0.85,False
402,0.2,0.85,0.25,-0.000625,0.3,0.6,False
403,0.3,0.6,0.2,-0.0004000000000000001,0.4,0.4,False
404,0.4,0.4,0.05,-2.5000000000000005e-05,0.5,0.35,False
405,0.5,0.35,0.0,0.0,0.6,0.35,False
406,0.6,0.35,0.15,-0.000225,0.7,0.2,False
407,0.7,0.2,0.15,-0.000225,0.8,0.05,False
408,0.8,0.05,0.05,-2.5000000000000005e-05,0.9,0.0,False
409,0.9,0.0,0.0,0.0,1.0,0.0,True
410,0.0,1.0,0.1,-0.00010000000000000002,0.1,0.9,False
411,0.1,0.9,0.0,0.0,0.2,0.9,False
412,0.2,0.9,0.0,0.0,0.3,0.9,False
413,0.3,0.9,0.15,-0.000225,0.4,0.75,False
414,0.4,0.75,0.15,-0.000225,0.5,0.6,False
415,0.5,0.6,0.0,0.0,0.6,0.6,False
416,0.6,0.6,0.0,0.0,0.7,0.6,False
417,0.7,0.6,0.0,0.0,0.8,0.6,False
418,0.8,0.6,0.15,-0.000225,0.9,0.45,False
419,0.9,0.45,0.45,-0.0020250000000000003,1.0,0.0,True
420,0.0,1.0,0.0,0.0,0.1,1.0,False
421,0.1,1.0,0.15,-0.000225,0.2,0.85,False
422,0.2,0.85,0.1,-0.00010000000000000002,0.3,0.75,False
423,0.3,0.75,0.15,-0.000225,0.4,0.6,False
424,0.4,0.6,0.05,-2.5000000000000005e-05,0.5,0.55,False
425,0.5,0.55,0.1,-0.00010000000000000002,0.6,0.45,False
426,0.6,0.45,0.25,-0.000625,0.7,0.2,False
427,0.7,0.2,0.1,-0.00010000000000000002,0.8,0.1,False
428,0.8,0.1,0.1,-0.00010000000000000002,0.9,0.0,False
